2026-04-06T11:54:02.956033Z [info     ] Server started in 6.02s        [browser_opener] api_variant=local_dev langgraph_api_version=0.7.24 message='Server started in 6.02s' thread_name='Thread-3 (_open_browser)'
2026-04-06T13:03:52.024300Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:03:59.591976Z [info     ] 1 change detected              [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:04:02.162389Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:04:12.265924Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:04:13.973394Z [info     ] 1 change detected              [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:04:14.546764Z [info     ] 3 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:04:15.840238Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:04:22.448293Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:04:32.533560Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:04:42.599936Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:04:42.964001Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:04:46.470921Z [info     ] Worker stats                   [langgraph_runtime_inmem.queue] active=0 api_variant=local_dev available=1 langgraph_api_version=0.7.24 max=1 thread_name=asyncio_1
2026-04-06T13:04:46.956012Z [info     ] Queue stats                    [langgraph_runtime_inmem.queue] api_variant=local_dev langgraph_api_version=0.7.24 n_pending=0 n_running=0 pending_runs_wait_time_max_secs=None pending_runs_wait_time_med_secs=None pending_unblocked_runs_wait_time_max_secs=None thread_name=asyncio_0
2026-04-06T13:04:52.780840Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:04:53.142133Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:05:03.014831Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:05:13.076834Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:05:23.225482Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:05:33.269929Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:05:33.631615Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:05:35.462065Z [info     ] HTTP Request: POST https://api.smith.langchain.com/v1/metadata/submit "HTTP/1.1 204 No Content" [httpx] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:05:35.470898Z [info     ] Successfully submitted metadata to LangSmith instance [langgraph_api.metadata] api_variant=local_dev langgraph_api_version=0.7.24 n_nodes=0 n_runs=0 thread_name=MainThread
2026-04-06T13:05:43.497427Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:05:46.800705Z [info     ] Worker stats                   [langgraph_runtime_inmem.queue] active=0 api_variant=local_dev available=1 langgraph_api_version=0.7.24 max=1 thread_name=asyncio_0
2026-04-06T13:05:47.311556Z [info     ] Queue stats                    [langgraph_runtime_inmem.queue] api_variant=local_dev langgraph_api_version=0.7.24 n_pending=0 n_running=0 pending_runs_wait_time_max_secs=None pending_runs_wait_time_med_secs=None pending_unblocked_runs_wait_time_max_secs=None thread_name=asyncio_1
2026-04-06T13:05:53.649047Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:06:03.754876Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:06:13.844426Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:06:24.017231Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:06:34.081252Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:06:44.197737Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:06:46.959725Z [info     ] Worker stats                   [langgraph_runtime_inmem.queue] active=0 api_variant=local_dev available=1 langgraph_api_version=0.7.24 max=1 thread_name=asyncio_0
2026-04-06T13:06:47.474065Z [info     ] Queue stats                    [langgraph_runtime_inmem.queue] api_variant=local_dev langgraph_api_version=0.7.24 n_pending=0 n_running=0 pending_runs_wait_time_max_secs=None pending_runs_wait_time_med_secs=None pending_unblocked_runs_wait_time_max_secs=None thread_name=asyncio_1
2026-04-06T13:06:48.321852Z [info     ] 3 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:06:54.287689Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:07:04.431284Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:07:04.805926Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:07:14.666087Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:07:24.718697Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:07:25.078144Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:07:34.992238Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:07:45.180708Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:07:47.173147Z [info     ] Worker stats                   [langgraph_runtime_inmem.queue] active=0 api_variant=local_dev available=1 langgraph_api_version=0.7.24 max=1 thread_name=asyncio_0
2026-04-06T13:07:47.700601Z [info     ] Queue stats                    [langgraph_runtime_inmem.queue] api_variant=local_dev langgraph_api_version=0.7.24 n_pending=0 n_running=0 pending_runs_wait_time_max_secs=None pending_runs_wait_time_med_secs=None pending_unblocked_runs_wait_time_max_secs=None thread_name=asyncio_1
2026-04-06T13:07:55.354133Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:08:05.520751Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:08:15.585211Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:08:25.718401Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:08:35.841738Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:08:46.037559Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:08:47.549429Z [info     ] Worker stats                   [langgraph_runtime_inmem.queue] active=0 api_variant=local_dev available=1 langgraph_api_version=0.7.24 max=1 thread_name=asyncio_0
2026-04-06T13:08:48.031575Z [info     ] Queue stats                    [langgraph_runtime_inmem.queue] api_variant=local_dev langgraph_api_version=0.7.24 n_pending=0 n_running=0 pending_runs_wait_time_max_secs=None pending_runs_wait_time_med_secs=None pending_unblocked_runs_wait_time_max_secs=None thread_name=asyncio_1
2026-04-06T13:08:56.121651Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:09:01.138787Z [info     ] 3 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:09:06.235650Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:09:16.384981Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:09:26.542908Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:09:36.631370Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:09:46.759016Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:09:47.605712Z [info     ] Worker stats                   [langgraph_runtime_inmem.queue] active=0 api_variant=local_dev available=1 langgraph_api_version=0.7.24 max=1 thread_name=asyncio_0
2026-04-06T13:09:48.134252Z [info     ] Queue stats                    [langgraph_runtime_inmem.queue] api_variant=local_dev langgraph_api_version=0.7.24 n_pending=0 n_running=0 pending_runs_wait_time_max_secs=None pending_runs_wait_time_med_secs=None pending_unblocked_runs_wait_time_max_secs=None thread_name=asyncio_1
2026-04-06T13:09:56.862385Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:10:06.972621Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:10:17.043222Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:10:17.409944Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:10:27.238747Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:10:36.668038Z [info     ] HTTP Request: POST https://api.smith.langchain.com/v1/metadata/submit "HTTP/1.1 204 No Content" [httpx] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:10:36.677920Z [info     ] Successfully submitted metadata to LangSmith instance [langgraph_api.metadata] api_variant=local_dev langgraph_api_version=0.7.24 n_nodes=0 n_runs=0 thread_name=MainThread
2026-04-06T13:10:37.370171Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:10:47.501340Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:10:47.867491Z [info     ] Worker stats                   [langgraph_runtime_inmem.queue] active=0 api_variant=local_dev available=1 langgraph_api_version=0.7.24 max=1 thread_name=asyncio_1
2026-04-06T13:10:48.387136Z [info     ] Queue stats                    [langgraph_runtime_inmem.queue] api_variant=local_dev langgraph_api_version=0.7.24 n_pending=0 n_running=0 pending_runs_wait_time_max_secs=None pending_runs_wait_time_med_secs=None pending_unblocked_runs_wait_time_max_secs=None thread_name=asyncio_0
2026-04-06T13:10:57.606100Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:11:07.709444Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:11:17.834129Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:11:27.963869Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:11:38.058693Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:11:48.047406Z [info     ] Worker stats                   [langgraph_runtime_inmem.queue] active=0 api_variant=local_dev available=1 langgraph_api_version=0.7.24 max=1 thread_name=asyncio_1
2026-04-06T13:11:48.172094Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T13:11:48.590338Z [info     ] Queue stats                    [langgraph_runtime_inmem.queue] api_variant=local_dev langgraph_api_version=0.7.24 n_pending=0 n_running=0 pending_runs_wait_time_max_secs=None pending_runs_wait_time_med_secs=None pending_unblocked_runs_wait_time_max_secs=None thread_name=asyncio_0
